customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,daily.account,Qtd.Servicos,total_servicos
4102-BEFEK,False,Male,False,False,False,62,True,False,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),20.05,1201.65,0.6460483870967743,1,1
4102-HLENU,False,Female,False,True,False,67,True,True,DSL,True,True,True,False,False,False,Two year,False,Mailed check,65.65,4322.85,2.1506716417910448,5,5
4102-OQUPX,True,Male,True,True,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.4,74.4,2.48,2,2
4104-PVRPS,False,Male,False,True,False,24,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Mailed check,53.6,1315.35,1.8268749999999998,3,3
4106-HADHQ,True,Male,False,True,True,39,True,False,DSL,True,False,True,True,True,True,One year,False,Credit card (automatic),80.0,3182.95,2.7204700854700854,6,6
4109-CYRBD,False,Male,True,True,False,29,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,51.6,1442.0,1.657471264367816,2,2
4110-PFEUZ,True,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,69.55,69.55,2.3183333333333334,1,1
4111-BNXIF,False,Female,False,True,True,67,False,False,DSL,False,True,True,True,True,True,Two year,True,Electronic check,59.55,4103.9,2.041741293532338,5,5
4112-LUEIZ,True,Male,False,False,False,10,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.5,863.1,2.8770000000000002,3,3
4114-QMKVN,False,Female,False,True,True,56,True,True,DSL,True,True,False,False,False,True,One year,False,Bank transfer (automatic),68.75,3815.4,2.2710714285714286,5,5
4115-BNPJY,False,Male,False,True,True,29,True,False,DSL,False,False,True,True,True,True,Two year,False,Mailed check,75.55,2054.4,2.3613793103448275,5,5
4115-NZRKS,False,Female,True,False,False,7,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.15,574.35,2.7350000000000003,3,3
4115-UMJFQ,False,Male,False,False,False,69,False,False,DSL,False,True,True,False,False,False,One year,True,Bank transfer (automatic),35.75,2492.25,1.2039855072463768,2,2
4116-IQRFR,False,Male,False,True,True,4,True,True,No,False,False,False,False,False,False,One year,False,Credit card (automatic),24.1,73.1,0.6091666666666666,2,2
4116-TZAQJ,True,Female,False,False,False,9,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),74.25,639.65,2.369074074074074,2,2
4118-CEVPF,False,Female,True,False,False,35,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Bank transfer (automatic),110.8,3836.3,3.6536190476190478,8,8
4119-ZYPZY,False,Male,True,False,False,71,True,True,Fiber optic,False,True,False,True,True,True,Two year,True,Electronic check,106.8,7623.2,3.5789671361502347,6,6
4121-AGSIN,False,Female,False,True,True,58,True,True,No,False,False,False,False,False,False,One year,True,Credit card (automatic),24.5,1497.9,0.8608620689655173,2,2
4123-DVHPH,False,Male,False,True,False,9,True,True,Fiber optic,True,False,False,False,False,True,Month-to-month,True,Electronic check,88.05,801.3,2.9677777777777776,4,4
4123-FCVCB,False,Female,False,False,False,12,True,True,DSL,False,False,False,True,True,True,One year,True,Mailed check,75.85,854.45,2.3734722222222224,5,5
4123-VPQTQ,False,Female,False,False,False,3,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,19.55,61.05,0.6783333333333333,1,1
4124-MMETB,True,Male,False,False,False,22,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),94.65,2104.55,3.1887121212121214,4,4
4128-ETESU,False,Female,True,True,False,47,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Electronic check,99.7,4747.2,3.3668085106382977,5,5
4129-LYCOI,False,Female,False,False,True,67,True,True,Fiber optic,False,True,False,True,True,True,Two year,True,Electronic check,104.0,7039.05,3.5020149253731345,6,6
4130-MZLCC,False,Female,False,False,False,5,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),50.55,244.75,1.6316666666666666,2,2
4132-KALRO,False,Female,False,False,False,4,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Mailed check,100.85,399.25,3.3270833333333334,5,5
4132-POCZS,False,Male,False,True,False,52,False,False,DSL,True,False,False,False,False,True,Month-to-month,True,Electronic check,39.9,2020.9,1.295448717948718,2,2
4134-BSXLX,False,Male,False,True,False,28,True,False,DSL,True,True,False,True,False,False,Month-to-month,False,Mailed check,60.9,1785.65,2.1257738095238095,4,4
4135-FRWKJ,False,Female,True,True,True,55,True,True,DSL,True,False,True,True,True,False,One year,False,Electronic check,76.25,4154.55,2.517909090909091,6,6
4137-BTIKL,False,Male,False,False,False,2,True,True,Fiber optic,True,False,False,False,False,True,Month-to-month,False,Mailed check,90.75,174.75,2.9125,4,4
4137-JOPHL,False,Female,False,False,False,50,True,False,Fiber optic,False,False,True,True,False,True,Two year,True,Bank transfer (automatic),89.7,4304.5,2.869666666666667,4,4
4138-NAXED,False,Male,False,False,False,51,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),81.0,4085.75,2.670424836601307,3,3
4139-DETXS,False,Female,False,True,True,72,False,False,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),64.45,4528.0,2.096296296296296,6,6
4139-JPIAM,False,Male,False,False,False,51,False,False,DSL,True,False,False,True,False,True,Month-to-month,True,Credit card (automatic),44.45,2181.55,1.4258496732026145,3,3
4139-SUGLD,True,Male,False,True,True,31,False,False,DSL,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),35.4,1077.5,1.1586021505376345,2,2
4140-MUHUG,True,Female,True,False,False,3,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,86.85,220.95,2.455,3,3
4140-TOILV,False,Male,False,True,False,22,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),87.0,1850.65,2.8040151515151517,3,3
4140-WJAWW,True,Female,False,False,False,5,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),19.85,108.05,0.7203333333333333,1,1
4143-HHPMK,True,Male,False,False,False,52,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,85.35,4338.6,2.7811538461538463,3,3
4143-OOBWZ,True,Male,False,True,False,5,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,81.3,416.3,2.775333333333333,3,3
4145-UQXUQ,True,Female,True,False,False,8,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,92.1,729.95,3.0414583333333334,4,4
4146-SVFUD,False,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.6,44.6,1.4866666666666668,1,1
4154-AQUGT,True,Male,True,True,False,13,True,False,Fiber optic,False,True,False,True,False,True,Month-to-month,True,Bank transfer (automatic),89.05,1169.35,2.998333333333333,4,4
4159-NAAIX,False,Female,False,False,False,63,True,True,Fiber optic,False,True,False,False,True,True,Two year,False,Bank transfer (automatic),97.45,6253.0,3.3084656084656086,5,5
4160-AMJTL,True,Female,True,False,False,8,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,19.65,164.3,0.6845833333333334,1,1
4163-HFTUK,False,Male,False,False,False,51,True,False,No,False,False,False,False,False,False,One year,False,Electronic check,19.1,1007.8,0.6586928104575163,1,1
4163-KIUHY,False,Male,False,False,False,35,True,True,No,False,False,False,False,False,False,Month-to-month,True,Electronic check,25.6,901.25,0.8583333333333333,2,2
4163-NCJAK,False,Female,False,True,False,46,True,True,No,False,False,False,False,False,False,One year,True,Bank transfer (automatic),24.45,1066.15,0.7725724637681161,2,2
4174-LPGTI,True,Female,False,True,True,41,True,False,DSL,False,True,False,True,False,True,One year,True,Bank transfer (automatic),66.5,2728.6,2.2183739837398373,4,4
4176-FXYBO,False,Male,False,True,False,54,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,False,Electronic check,109.55,6118.95,3.7771296296296297,7,7
4176-RELJR,False,Male,True,False,False,67,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.1,1672.15,0.8319154228855722,2,2
4177-JPDFU,False,Male,False,False,False,12,False,False,DSL,False,True,False,True,False,False,Month-to-month,False,Mailed check,34.0,442.45,1.2290277777777778,2,2
4178-EGMON,False,Male,False,True,False,70,True,True,Fiber optic,True,True,False,True,False,False,Two year,True,Credit card (automatic),88.0,5986.45,2.850690476190476,5,5
4182-BGSIQ,False,Female,False,True,True,10,True,False,No,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),19.8,196.75,0.6558333333333334,1,1
4183-MYFRB,False,Female,False,False,False,21,True,False,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Electronic check,90.05,1862.9,2.956984126984127,4,4
4183-WCSEP,True,Male,False,False,False,31,True,False,Fiber optic,False,True,False,True,False,False,Month-to-month,True,Electronic check,78.45,2435.15,2.618440860215054,3,3
4184-TJFAN,True,Female,True,True,True,3,True,False,Fiber optic,True,False,False,True,True,False,Month-to-month,True,Mailed check,88.3,273.75,3.0416666666666665,4,4
4184-VODJZ,False,Male,False,True,True,63,True,True,Fiber optic,False,True,False,False,False,True,One year,True,Electronic check,91.35,5764.7,3.05010582010582,4,4
4186-ZBUEW,False,Female,False,False,False,36,True,True,DSL,False,True,False,True,False,True,One year,True,Mailed check,70.7,2511.95,2.3258796296296294,5,5
4187-CINZD,True,Female,True,False,False,46,True,False,Fiber optic,False,True,False,False,True,True,One year,False,Credit card (automatic),95.25,4424.2,3.205942028985507,4,4
4188-FRABG,False,Male,False,True,False,57,True,True,Fiber optic,True,True,True,True,True,False,Month-to-month,True,Electronic check,103.05,5925.75,3.4653508771929826,7,7
4188-PCPIG,False,Female,False,True,False,57,True,False,DSL,True,True,False,True,True,False,Two year,True,Credit card (automatic),70.35,4124.65,2.412076023391813,5,5
4189-NAKJS,False,Male,False,False,False,26,True,True,DSL,False,False,False,False,False,False,One year,True,Credit card (automatic),51.55,1295.4,1.6607692307692308,2,2
4190-MFLUW,True,Female,False,True,True,10,True,False,DSL,False,False,True,True,False,False,Month-to-month,False,Credit card (automatic),55.2,528.35,1.7611666666666668,3,3
4191-XOVOM,False,Male,False,False,False,63,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,False,Electronic check,105.4,6713.2,3.551957671957672,6,6
4192-GORJT,True,Male,False,True,False,5,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.45,498.1,3.320666666666667,4,4
4193-IBKSW,False,Male,False,True,True,72,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.75,1769.6,0.8192592592592592,2,2
4193-ORFCL,True,Female,True,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.1,45.1,1.5033333333333334,1,1
4194-FJARJ,False,Female,False,True,True,54,True,True,DSL,True,False,False,True,False,False,Two year,False,Bank transfer (automatic),60.0,3273.95,2.020956790123457,4,4
4194-WHFCB,False,Female,False,True,True,59,True,True,Fiber optic,False,True,False,True,False,True,Month-to-month,True,Bank transfer (automatic),96.65,5580.8,3.1529943502824858,5,5
4195-NZGTA,False,Female,False,False,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,25.25,25.25,0.8416666666666667,0,0
4195-PNGZS,False,Male,False,True,True,69,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.45,1718.2,0.830048309178744,2,2
4195-SMMNX,True,Male,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.35,33.2,0.5533333333333333,1,1
4198-VFOEA,False,Female,False,False,False,12,False,False,DSL,True,False,False,True,False,False,One year,True,Mailed check,33.6,435.45,1.2095833333333332,2,2
4199-QHJNM,False,Male,True,True,False,67,True,True,Fiber optic,False,True,False,True,True,True,Two year,False,Bank transfer (automatic),102.9,6989.7,3.477462686567164,6,6
4201-JMNGR,True,Female,True,False,False,1,True,False,DSL,True,False,True,False,False,False,Month-to-month,True,Electronic check,55.8,55.8,1.8599999999999999,3,3
4203-QGNZA,False,Female,False,False,True,28,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.25,535.35,0.6373214285714286,1,1
4208-UFFGW,True,Male,True,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.95,85.15,1.4191666666666667,1,1
4210-QFJMF,True,Female,False,False,False,4,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.15,317.25,2.64375,2,2
4211-MMAZN,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.25,20.25,0.675,1,1
4213-HKBJO,False,Female,False,False,False,33,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.7,826.1,0.8344444444444444,2,2
4220-TINQT,False,Female,False,True,False,61,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,106.35,6751.35,3.6892622950819676,6,6
4223-BKEOR,False,Female,False,False,True,21,True,False,DSL,True,False,True,False,False,True,One year,False,Mailed check,64.85,1336.8,2.1219047619047617,4,4
4223-WOZCM,False,Male,True,False,False,2,True,False,DSL,False,False,True,False,False,False,Month-to-month,False,Mailed check,49.95,107.1,1.785,2,2
4226-KKDON,False,Male,False,False,False,8,True,False,DSL,False,True,False,True,True,False,Month-to-month,True,Electronic check,66.65,520.95,2.1706250000000002,4,4
4227-OJHAL,False,Female,False,True,True,68,True,True,DSL,True,True,True,False,True,False,One year,True,Credit card (automatic),73.0,5163.0,2.5308823529411764,6,6
4228-ZGYUW,True,Male,False,False,False,4,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,90.05,368.1,3.0675000000000003,4,4
4229-CZMLL,True,Male,False,False,False,6,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.9,469.8,2.61,2,2
4231-LZUYM,False,Female,False,True,False,72,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),25.65,1887.0,0.8736111111111111,2,2
4232-JGKIY,False,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,19.2,19.2,0.64,1,1
4234-XTNEA,False,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.95,174.45,2.9074999999999998,2,2
4236-UJPWO,False,Female,False,False,False,2,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,24.5,46.4,0.7733333333333333,0,0
4236-XPXAV,True,Female,False,True,True,5,True,False,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Mailed check,99.15,465.05,3.1003333333333334,5,5
4237-CLSMM,False,Male,False,True,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.0,38.0,0.6333333333333333,1,1
4237-RLAQD,True,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.85,45.85,1.5283333333333333,1,1
4238-HFHSN,False,Male,True,True,False,61,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,82.15,4904.85,2.6802459016393443,3,3
4238-JSSWH,False,Female,True,True,False,35,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),102.05,3452.55,3.2881428571428573,5,5
4248-HCETZ,True,Male,True,True,False,30,True,False,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Mailed check,79.65,2365.15,2.6279444444444446,3,3
4248-QPAVC,True,Female,True,True,False,17,True,True,Fiber optic,True,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),85.35,1463.45,2.8695098039215687,4,4
4250-FDVOU,True,Female,False,False,False,6,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,56.25,389.1,2.1616666666666666,3,3
4250-QVQRU,False,Male,False,False,True,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.25,48.35,0.8058333333333334,1,1
4250-WAROZ,False,Male,True,True,True,60,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Electronic check,93.25,5774.55,3.2080833333333336,5,5
4250-ZBWLV,True,Male,False,False,False,68,True,True,Fiber optic,False,True,True,True,True,True,One year,False,Electronic check,108.45,7176.55,3.517916666666667,7,7
4254-QPEDE,False,Female,False,True,False,52,False,False,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),66.25,3330.1,2.134679487179487,6,6
4255-DDUOU,True,Female,False,True,True,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.5,20.5,0.6833333333333333,1,1
4256-ZWTZI,False,Female,False,False,True,5,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,51.0,286.8,1.9120000000000001,2,2
4257-GAESD,False,Female,False,False,False,6,False,False,DSL,False,False,False,False,True,True,Month-to-month,False,Credit card (automatic),45.0,298.7,1.6594444444444443,2,2
4268-YNAHK,False,Male,False,False,True,33,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,20.15,682.15,0.689040404040404,1,1
4273-MBHYA,False,Female,False,False,True,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.35,89.35,2.978333333333333,3,3
4274-DRSQT,False,Female,False,False,False,66,True,True,Fiber optic,False,True,False,False,True,False,One year,True,Bank transfer (automatic),88.9,6000.1,3.0303535353535356,4,4
4274-OWWYO,True,Male,False,False,False,1,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.35,74.35,2.478333333333333,2,2
4277-BWBML,False,Male,False,True,True,72,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.95,1322.85,0.6124305555555555,1,1
4277-PVRAN,True,Female,False,False,False,8,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),80.1,679.3,2.8304166666666664,2,2
4277-UDIEF,False,Male,False,True,True,24,True,True,DSL,True,False,False,True,True,True,Month-to-month,False,Bank transfer (automatic),81.0,1923.85,2.672013888888889,6,6
4280-DLSHD,False,Male,False,True,False,8,True,False,DSL,False,True,True,False,False,False,Month-to-month,True,Mailed check,54.75,445.85,1.8577083333333335,3,3
4282-ACRXS,False,Male,True,True,False,38,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,24.85,955.75,0.8383771929824562,0,0
4282-MSACW,False,Male,False,False,False,68,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Credit card (automatic),117.2,8035.95,3.939191176470588,8,8
4282-YMKNA,True,Female,False,False,False,9,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.75,706.6,2.6170370370370373,2,2
4283-FUTGF,True,Male,True,False,False,19,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,79.85,1471.75,2.5820175438596493,3,3
4283-IVYCI,False,Male,False,False,False,9,True,False,DSL,True,False,False,True,False,True,Month-to-month,False,Mailed check,64.95,547.8,2.0288888888888885,4,4
4285-GYRQC,True,Female,False,True,False,7,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,86.25,587.1,2.795714285714286,3,3
4289-DTDKW,True,Male,False,True,False,40,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,101.3,4113.1,3.4275833333333336,5,5
4290-BSXUX,True,Male,False,True,False,3,True,True,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Bank transfer (automatic),79.65,251.75,2.797222222222222,3,3
4290-UZSKY,False,Female,False,False,False,4,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.0,303.15,2.5262499999999997,2,2
4291-HPAXL,False,Male,False,False,True,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.85,19.85,0.6616666666666667,1,1
4291-HYEBC,False,Female,True,True,True,28,False,False,DSL,False,True,False,False,False,True,One year,True,Electronic check,39.1,1096.6,1.3054761904761905,2,2
4291-SHSBH,False,Male,False,False,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.55,521.35,2.482619047619048,1,1
4291-TPNFG,False,Male,False,True,False,72,True,True,DSL,True,True,True,True,False,True,Two year,True,Bank transfer (automatic),82.3,5980.55,2.7687731481481483,7,7
4291-YZODP,False,Female,False,False,True,7,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.05,96.8,0.46095238095238095,1,1
4293-ETKAP,False,Female,False,True,True,65,True,True,DSL,False,True,False,True,True,True,Two year,True,Bank transfer (automatic),79.4,5071.9,2.6009743589743586,6,6
4295-YURET,False,Female,True,True,True,56,True,False,DSL,True,False,False,True,True,True,Two year,True,Credit card (automatic),72.6,4084.35,2.4311607142857143,5,5
4298-OYIFC,False,Male,False,True,False,15,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,103.45,1539.8,3.421777777777778,6,6
4299-OPXEJ,False,Female,False,False,False,56,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),19.55,1080.55,0.6431845238095237,1,1
4299-SIMNS,False,Male,False,False,False,9,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,81.15,784.45,2.9053703703703704,3,3
4301-VVZKA,False,Male,False,True,False,16,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.4,1189.4,2.4779166666666668,2,2
4302-ZYFEL,False,Male,False,True,True,69,True,False,No,False,False,False,False,False,False,One year,True,Credit card (automatic),20.55,1403.1,0.6778260869565217,1,1
4304-TSPVK,False,Female,False,True,False,68,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),114.9,7843.55,3.8448774509803925,8,8
4304-XUMGI,False,Male,True,True,True,50,True,True,DSL,True,True,True,False,False,True,Two year,True,Bank transfer (automatic),75.15,3822.45,2.5483,6,6
4307-KTUMW,True,Male,False,True,False,53,True,True,Fiber optic,True,False,True,False,False,True,Month-to-month,False,Electronic check,93.9,5029.2,3.1630188679245284,5,5
4307-KWMXE,False,Male,False,False,False,10,False,False,DSL,False,True,False,True,False,False,Month-to-month,False,Electronic check,35.75,389.8,1.2993333333333335,2,2
4310-KEDTB,False,Female,False,False,True,26,False,False,DSL,False,False,True,False,False,False,Month-to-month,True,Mailed check,29.8,786.5,1.0083333333333333,1,1
4311-QTTAI,False,Female,False,False,False,16,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),19.35,295.55,0.6157291666666667,1,1
4312-GVYNH,False,Female,False,True,False,70,False,False,DSL,True,False,True,True,False,True,Two year,True,Bank transfer (automatic),49.85,3370.2,1.6048571428571428,4,4
4312-KFRXN,False,Male,False,True,False,72,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.4,1710.9,0.7920833333333334,2,2
4315-MURBD,True,Female,False,False,False,12,True,False,Fiber optic,True,False,False,True,True,True,Month-to-month,True,Bank transfer (automatic),98.9,1120.95,3.11375,5,5
4316-XCSLJ,False,Male,False,False,True,17,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,50.3,846.8,1.660392156862745,2,2
4317-VTEOA,True,Male,False,False,False,1,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,50.75,50.75,1.6916666666666667,2,2
4318-RAJVY,False,Female,False,False,False,10,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,19.8,198.25,0.6608333333333334,1,1
4320-QMLLA,False,Male,False,False,False,7,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Mailed check,54.85,370.4,1.7638095238095237,2,2
4322-RCYMT,True,Male,False,True,True,68,True,True,DSL,False,True,True,True,False,True,One year,True,Bank transfer (automatic),75.8,5293.95,2.595073529411765,6,6
4323-ELYYB,False,Male,False,True,True,13,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.0,218.55,0.5603846153846154,1,1
4323-OHFOW,False,Female,True,True,False,70,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),105.55,7195.35,3.426357142857143,6,6
4323-SADQS,True,Male,False,True,True,7,False,False,DSL,True,False,False,True,False,False,Month-to-month,True,Electronic check,34.5,279.25,1.3297619047619047,2,2
4324-AHJKS,False,Female,False,False,False,5,True,False,DSL,True,False,True,False,False,False,Month-to-month,False,Credit card (automatic),55.8,300.4,2.0026666666666664,3,3
4324-BZCKL,False,Female,False,True,True,10,True,False,DSL,False,True,True,False,False,False,Month-to-month,True,Mailed check,55.55,551.3,1.8376666666666666,3,3
4325-NFSKC,True,Male,True,False,False,19,True,True,Fiber optic,True,False,False,False,True,False,Month-to-month,True,Electronic check,90.6,1660.0,2.912280701754386,4,4
4328-VUFWD,False,Female,False,False,False,39,True,False,DSL,False,False,False,True,False,True,One year,False,Electronic check,59.3,2209.15,1.8881623931623932,3,3
4329-YPDDQ,False,Male,False,False,False,20,True,False,Fiber optic,True,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),108.2,2203.7,3.672833333333333,7,7
4332-MUOEZ,False,Male,True,True,True,20,True,False,Fiber optic,True,False,True,True,False,True,One year,False,Credit card (automatic),94.3,1818.3,3.0305,5,5
4334-HOWRP,False,Male,True,True,False,72,False,False,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),64.95,4546.0,2.10462962962963,6,6
4335-BSMJS,False,Female,False,False,False,62,True,True,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),25.8,1563.95,0.8408333333333333,2,2
4335-UPJSI,False,Female,False,False,True,24,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.75,498.1,0.6918055555555556,1,1
4338-EYCER,False,Male,False,True,False,21,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Bank transfer (automatic),54.6,1125.2,1.786031746031746,2,2
4342-HENTK,True,Female,True,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.65,142.35,2.3725,1,1
4342-HFXWS,False,Female,False,True,True,48,True,False,DSL,True,False,True,True,True,False,One year,False,Bank transfer (automatic),69.7,3023.65,2.0997569444444446,5,5
4343-EJVQB,False,Male,False,False,False,7,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Mailed check,74.35,533.6,2.540952380952381,2,2
4349-GFQHK,True,Male,False,False,False,1,True,True,DSL,False,False,True,False,False,False,Month-to-month,False,Electronic check,54.35,54.35,1.8116666666666668,3,3
4350-ZTLPI,False,Female,False,True,False,53,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Bank transfer (automatic),108.95,5718.2,3.5963522012578615,7,7
4351-QLCSU,True,Female,False,False,False,1,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),55.0,55.0,1.8333333333333333,2,2
4353-HYOJD,False,Female,False,True,True,27,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,49.85,1336.15,1.649567901234568,2,2
4355-CVPVS,False,Female,False,True,True,56,True,False,Fiber optic,False,False,False,False,True,True,One year,False,Bank transfer (automatic),88.9,4968.0,2.9571428571428573,3,3
4355-HBJHH,True,Male,False,True,True,67,True,True,DSL,True,False,True,False,True,True,Two year,True,Electronic check,79.7,5293.4,2.6335323383084575,6,6
4359-INNWN,False,Female,False,False,False,17,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),20.05,337.9,0.6625490196078431,1,1
4360-PNRQB,False,Male,False,False,False,18,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),75.6,1395.05,2.583425925925926,2,2
4360-QRAVE,False,Male,True,False,False,37,False,False,DSL,False,True,True,False,False,False,Month-to-month,False,Electronic check,36.65,1315.0,1.1846846846846846,2,2
